auct_id,item_leaf_category_name,listing_title,listing_subtitle,listing_start_date,listing_end_date,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,featured_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,reserve_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,category_avg_gms
9352,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,iPod Mini *** 4 GB *** blau *** OVP,,3/6/06,3/11/06,5,1,43,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,161.512
9353,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,>> iPod mini  4GB  gr¸n  unbenutzt  kompl. Zubehˆr,,3/6/06,3/6/06,0,1,82,1,190,Y,N,N,N,N,N,N,N,N,Y,N,1,164.757
9356,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,apple iPod nano schwarz / 1 GB / neu / ovp,,3/6/06,3/16/06,10,9,1607,139.99,0,N,N,N,Y,Y,N,N,N,N,N,N,20,197.862
9358,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano 4GB Neu!! OVP white,,3/6/06,3/13/06,7,1,45,1.99,0,N,N,N,N,N,Y,N,N,N,N,N,1,197.862
9361,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple - iPod NANO 2GB **schwarz** NEU und OVP,,3/6/06,3/9/06,3,1,22,1,179,Y,N,N,N,Y,N,N,N,N,Y,N,1,166.481
9362,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,!!!!! Apple ipod nano schwarz 2 GB NEU !!!!!,,3/6/06,3/6/06,0,1,136,1,159,Y,N,N,N,Y,N,Y,N,N,N,N,1,166.481
9364,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Top: iPod nano 4 GB weiﬂ / OVP / mit Zubehˆr!!!,,3/6/06,3/7/06,1,1,104,1,219,Y,N,N,N,Y,N,Y,N,N,N,N,1,197.862
9365,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod mini 4GB Silver - Neuwertig,,3/6/06,3/13/06,7,1,684,29.99,150,Y,N,N,N,N,N,Y,N,N,N,N,1,167.977
9373,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,"Apple Ipod mini 4GB pink,mit Zubehˆr,wie neu!!!Ansehen!",,3/6/06,3/9/06,3,1,29,100,0,N,N,N,N,Y,N,Y,N,N,N,N,1,173.45
9374,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,ipod nano schwarz 2GB NEU & OVP,,3/6/06,3/9/06,3,1,6,1,0,N,N,N,N,N,N,Y,N,N,Y,N,1,166.481
9376,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,ipod mini mit 4gb ∞ TOP !∞,,3/6/06,3/9/06,3,1,51,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,167.977
9377,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple iPod nano 2GB black (neu+eingeschweist),,3/6/06,3/9/06,3,9,138,185,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9379,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,3/6/06,3/11/06,5,1,2707,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9380,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,3/6/06,3/9/06,3,1,2707,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9381,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,3/6/06,3/7/06,1,1,2707,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9382,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple ipod nano 4 gb  *schwarz*,* ungeˆffnet * neu * Kein Porto *,3/6/06,3/7/06,1,1,12,1,225,Y,N,N,N,N,N,N,N,N,N,N,1,197.862
9384,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,iPod nano 2GB black Neu,,3/6/06,3/16/06,10,1,21,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,166.481
9389,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,Apple iPod mini,,3/6/06,3/13/06,7,1,12,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,173.45
9390,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,i pod mini blau + jbl on stage +viel zubehˆr,,3/6/06,3/11/06,5,1,702,1,215,Y,N,N,N,N,N,Y,N,N,N,N,1,161.512
9391,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,"ipod nano 2G OV, neu, nicht benutzt, nur angeschaut, sw",,3/6/06,3/6/06,0,9,106,161,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9392,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple iPod nano 2 GB schwarz NEU OVP,,3/6/06,3/11/06,5,1,341,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9393,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Der Apple iPod Mini MP3-Player - 4GB Silber,,3/6/06,3/9/06,3,1,154,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,167.977
9394,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple iPod i pod 4Generation 40GB 40 GB mp3-Player mp3,,3/6/06,3/7/06,1,9,72,250,0,N,N,N,N,Y,N,Y,N,N,N,N,1,221.153
9395,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod NANO 2GB -schwarz- mit Garantie,,3/14/06,3/17/06,3,1,197,1,189,Y,Y,N,N,Y,N,N,N,N,N,Y,1,197.862
9397,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,i pod mini 4GB blau mp3 kaum benutzt!,,3/7/06,3/12/06,5,1,20,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,161.512
9399,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,Ipod mini 4 gb blau Guter Zustand + Silikonschutzh¸lle,,3/6/06,3/11/06,5,1,70,10,0,N,N,N,N,N,N,N,N,N,N,N,1,161.512
9401,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple Ipod Video 60GB (60 GB) Neu schwarz oder weiss,,3/7/06,3/11/06,4,9,40,360,0,N,N,N,N,Y,N,N,N,N,N,N,1,167.977
9402,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple Ipod Video 60GB (60 GB) Neu,,3/7/06,3/10/06,3,9,40,360,0,N,N,N,N,Y,N,N,N,N,N,N,3,167.977
9405,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple - ipod Mini 4GB  ** SILBER** NEU/OVP ! Rechnung,,3/7/06,3/17/06,10,1,2709,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,167.977
9406,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,"IPod Mini 4GB Pink, FAST NEU & GANZ SELTEN BENUTZT!!!",,3/7/06,3/17/06,10,1,78,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,173.45
9407,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,iPod mini 4 GB mit iTrip + Dockingstation OVP wie NEU,,3/7/06,3/12/06,5,1,841,179,199,Y,N,N,N,Y,N,N,N,N,N,N,1,161.512
9413,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,"APPLE iPod mini 4 GB, PC+Mac , 1000 Songs - ansehen",,3/7/06,3/7/06,0,1,572,1.99,145,Y,N,N,N,N,N,N,N,N,N,N,1,161.512
9417,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,"iPod nano 2 GB schwarz, neu und OVP! Super Teil!!",,3/10/06,3/17/06,7,1,41,99.9,0,N,N,N,N,Y,N,Y,N,N,Y,Y,1,166.481
9420,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,"iPod nano 2 GB schwarz, neu und OVP! Super Teil!!",,3/10/06,3/17/06,7,1,41,99.9,0,N,N,N,N,Y,N,Y,N,N,Y,Y,1,166.481
9421,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,"iPod nano 2 GB schwarz, neu und OVP! Super Teil!!",,3/10/06,3/17/06,7,1,41,99.9,0,N,N,N,N,Y,N,Y,N,N,Y,Y,1,166.481
9422,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,"iPod nano 2 GB schwarz, neu und OVP! Super Teil!!",,3/10/06,3/17/06,7,1,41,99.9,0,N,N,N,N,Y,N,Y,N,N,Y,Y,1,166.481
9423,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,"iPod nano 2 GB schwarz, neu und OVP! Super Teil!!",,3/10/06,3/17/06,7,1,41,99.9,0,N,N,N,N,Y,N,Y,N,N,Y,Y,1,166.481
9424,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,"iPod nano 2 GB schwarz, neu und OVP! Super Teil!!",,3/10/06,3/17/06,7,1,41,99.9,0,N,N,N,N,Y,N,Y,N,N,Y,Y,1,166.481
9426,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple Ipod Mini 4 GB (4GB)  silber pink blau,,3/7/06,3/10/06,3,9,40,180,0,N,N,N,N,Y,N,N,N,N,N,N,3,167.977
9427,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,iPod Nano  weiss  2GB - Gebraucht + alle Zubehˆrteile,,3/7/06,3/17/06,10,1,94,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9430,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"iPod Mini 4GB,silber,2.G.Neuwertig+*Drei  mal  Zubehˆr*",Netzteil+Griffin ITRIP FM +Mp3 Case mit Armbinde,3/7/06,3/12/06,5,1,82,1,0,N,Y,N,N,Y,N,Y,N,Y,Y,Y,1,167.977
9437,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple IPod nano 1 GB - schwarz - NEU und OVP !!!,,3/7/06,3/12/06,5,9,486,155,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9438,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano 2 GB,,3/7/06,3/14/06,7,1,167,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
9439,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple i Pod Nano 2 GB schwarz Neu und Originalverpackt,,3/7/06,3/10/06,3,1,4,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.862
9440,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple i Pod Nano 2 GB schwarz Neu und Originalverpackt,,3/7/06,3/17/06,10,1,4,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.862
9441,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,Apple iPod mini Gold 4 GB Mit Zubehˆr ~240 ˇ Gesamtwert,,3/7/06,3/17/06,10,1,12,175,0,N,N,N,N,Y,N,Y,N,N,N,N,1,158.578
9442,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"Apple iPod mini 4GB silber, neuwertig, ovp",,3/7/06,3/7/06,0,9,48,179,0,N,N,N,N,N,N,N,N,N,N,N,1,167.977
9446,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,iPod mini + Docking Station,,3/7/06,3/12/06,5,1,12,60,0,N,N,N,N,Y,N,N,N,Y,N,N,1,161.512
9448,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,3/7/06,3/10/06,3,1,2722,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9449,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,3/7/06,3/8/06,1,1,2722,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9450,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,3/7/06,3/14/06,7,1,2722,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9456,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,APPLE iPod mini 4 GB + Griffin iTrip mini + Netzteil,,3/8/06,3/18/06,10,1,9,140,0,N,N,N,N,N,N,N,N,N,Y,N,1,167.977
9465,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,"Ipod nano 2GB """"NEUZustd."" nur 5min getestet,""3TAGE""",,3/7/06,3/7/06,0,1,255,99,100,Y,Y,N,N,Y,N,N,N,N,N,Y,1,166.481
9472,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Appel iPod Nano 1GB Neu,,3/8/06,3/15/06,7,1,29,1,150,Y,N,N,N,N,N,N,N,N,Y,N,1,166.481
9473,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,Apple Ipod Mini 4GB 4 GB pink wie neu Garantie 72 Tage,2. neue Generation ohne Kratzer,3/8/06,3/9/06,1,1,218,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,173.45
9475,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod NANO 4GB MP3 Player black,#NAME?,3/8/06,3/8/06,0,9,15,225,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.862
9476,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,ipod mini apfelgr¸n mit socke,,3/8/06,3/11/06,3,1,6,1,0,N,N,N,N,N,N,N,N,N,N,N,1,164.757
9479,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,"Apple iPod Nano 2 GB schwarz ""neu""",,3/8/06,3/18/06,10,1,35,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9480,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,apple iPod nano 4 GB / schwarz / MA107LL/A / neu / ovp,,3/8/06,3/18/06,10,9,1607,224.99,0,N,N,N,Y,Y,N,N,N,N,N,N,25,197.862
9481,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple IPod nano 1GB NEU Original OVP Garantie I Pod,in schwarz oder weiss auf Lager*NEUHEIT*EDLES DESIGN,3/8/06,3/15/06,7,9,11984,175,0,N,Y,N,N,Y,N,N,N,N,N,N,25,166.481
9483,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,"iPod nano, schwarz, 2 GB Kapazit‰t",,3/8/06,3/8/06,0,1,77,1,135,Y,N,N,N,N,N,N,N,N,N,N,1,166.481
9485,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,I POD NANO         NEU  + ORIGINALVERPACKT,,3/9/06,3/12/06,3,1,1817,1,0,N,N,N,N,Y,N,Y,N,N,Y,N,1,166.481
9488,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Original Apple iPod nano mit 2GB f¸r 500 songs,,3/8/06,3/12/06,4,9,49,178,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9489,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,IPOD 4GByte + Zubehˆr,Fast NEU nur 14 Tage benutzt!,3/8/06,3/15/06,7,1,4,50,0,N,N,N,N,Y,N,Y,N,N,N,N,1,167.977
9490,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,"Apple iPod 4. Generation 40 GB mit dock, zeitw. defekt",,3/8/06,3/18/06,10,1,47,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,221.153
9491,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,NEW APPLE IPOD 60GB VIDEO 60 GB BLACK MP3 PLAYER+ Gift,,3/8/06,3/9/06,1,1,10,49.99,0,N,N,N,N,Y,N,N,N,N,N,N,1,221.153
9492,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,NEW Apple iPod 60GB BLACK Music MP3 Player,,3/8/06,3/9/06,1,1,10,49.99,0,N,N,N,N,Y,N,N,N,N,N,N,1,221.153
9497,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,3/8/06,3/9/06,1,1,2740,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9501,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,3/8/06,3/18/06,10,1,2740,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9502,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,iPod Nano von Apple mit 2GB   NEU & OVP / Rechnung,,3/8/06,3/11/06,3,1,90,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,166.481
9504,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod Mini 4GB Silver - MP3 Player,,3/8/06,3/15/06,7,1,23,1,0,N,Y,N,N,Y,N,N,N,N,N,N,1,167.977
9505,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple iPod nano  1 GB NEU Farbe: schwarz sehr edel,,3/9/06,3/19/06,10,1,96,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,166.481
9506,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,apple ipod mini 4 GB OVP,,3/8/06,3/18/06,10,1,2,1,0,N,Y,N,N,Y,N,Y,N,N,N,N,1,161.512
9509,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,apple ipod mini 4GB blau *TOP* i-pod mp3-Player 4 GB,MEGAPAKET Schutzh¸llen Schutzfolien Armband,3/9/06,3/16/06,7,1,128,1,179,Y,N,N,N,Y,N,N,N,Y,Y,N,1,161.512
9513,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,APPLE iPod mini 4GB PINK NEU & OVP,,3/8/06,3/9/06,1,1,527,1,199,Y,N,N,N,N,N,N,N,N,N,N,1,173.45
9514,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung,,3/8/06,3/18/06,10,1,2742,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
9515,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Ipod Nano 4GB weiss oder schwarz *NEU*,,3/8/06,3/11/06,3,1,327,1,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
9516,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung,,3/8/06,3/15/06,7,1,2742,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
9520,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,I Pod Nano,1000MB ; weiﬂ ; verschweiﬂt und neu,3/8/06,3/13/06,5,1,1,1,0,N,Y,N,N,Y,N,N,N,Y,N,Y,1,166.481
9521,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple ipod nano 2GB OVP und verschweiﬂt,,3/8/06,3/15/06,7,1,30,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,166.481
9522,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,iPod nano 2GB schwarz - NEU/OVP/ungeˆffnet,,3/8/06,3/11/06,3,1,163,99.99,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9523,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,:: Ipod MINI 4GB (Akku - 18 St.) :: Silber/OVP/Rechnung,,3/8/06,3/13/06,5,1,23,142,0,N,N,N,N,Y,N,N,N,N,N,N,1,167.977
9524,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"iPod Mini in silber, neu & OVP !!!",,3/9/06,3/19/06,10,1,154,1,0,N,Y,N,N,Y,N,Y,N,N,Y,Y,1,167.977
9525,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"APPLE IPOD MINI, NEU, OVP, Neueste Generation (2006)",,3/8/06,3/15/06,7,1,136,1,200,Y,N,N,N,N,N,N,N,N,N,N,1,167.977
9527,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,+++ Apple iPod mini - 4 GB - silber - OVP - wie neu +++,,3/9/06,3/9/06,0,9,79,159,0,N,N,N,N,Y,N,Y,N,N,N,N,1,167.977
9531,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,"IPOD MINI 4GB GR‹N, Neuwertig, mit Zubehˆr",,3/9/06,3/16/06,7,1,44,1,0,N,Y,N,N,Y,N,Y,N,N,Y,N,1,164.757
9532,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,iPod Mini (4GB) in Blau - Super Zustand + Schutzh¸lle,,3/9/06,3/9/06,0,1,46,1,125,Y,N,N,N,N,N,N,N,N,N,N,1,161.512
9534,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung,,3/9/06,3/12/06,3,1,2749,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
9535,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung,,3/9/06,3/12/06,3,1,2749,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
9538,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung,,3/9/06,3/19/06,10,1,2749,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
9539,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,"APPLE iPod nano, schwarz, 2 GB, NEU, OVP",,3/9/06,3/12/06,3,1,244,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9541,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple Ipod Mini 4 GB (4GB)  silber pink blau,,3/9/06,3/12/06,3,9,40,180,0,N,N,N,N,Y,N,N,N,N,N,N,3,167.977
9543,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,"Original verpackter, neuer IPOD nano 2GB",,3/9/06,3/19/06,10,1,93,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9544,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,iPod Mini silber (4 GB) + iPod Shuffle (512 MB) OVP,"inkl. iTrip, PowerPod, Dockingstation, Oberarm-Clip",3/9/06,3/16/06,7,1,45,1,0,N,Y,N,N,N,N,Y,N,N,N,N,1,167.977
9546,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple iPod MP3 Player 40GB f¸r Mac und Windows,,3/9/06,3/19/06,10,1,15441,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,221.153
9548,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,Apple iPod 4GB - blau -  Ebay + Proto von mir <<<,,3/9/06,3/9/06,0,9,242,139,0,N,N,N,N,Y,N,Y,N,N,N,N,1,161.512
9550,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,Apple iPod MINI - MP3 Player in blau,,3/12/06,3/19/06,7,1,377,1,0,N,N,N,N,N,N,N,N,Y,Y,N,1,161.512
9551,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,iPOD nano 2GB Schwarz - OVP und brandneu!!!!,,3/9/06,3/16/06,7,1,10,1,0,N,Y,N,N,Y,N,N,N,N,N,N,1,166.481
9552,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,i pod mini 4GB     kaum gebraucht!!!!!!!!!!!!,super zustand!!!!!!!!!!!!!!!!!!!!!!!!!,3/9/06,3/16/06,7,1,22,25,125,Y,N,N,N,Y,N,N,N,N,N,N,1,161.512
9555,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,iPod mini silber 4GB mit Restgarantie,,3/9/06,3/19/06,10,1,128,1,0,N,N,N,N,N,N,N,N,Y,N,N,1,167.977
9556,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,i Pod nano 2 GB weiss,,3/9/06,3/12/06,3,1,81,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9559,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano 4 GB Weiss incl. G¸rtelclip. Wie Neu,,3/9/06,3/11/06,2,9,108,199,0,N,N,N,N,Y,N,Y,N,N,N,N,1,197.862
9562,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"Apple IPod Nano 4GB weiss,unbedingt ansehen neuwertig",,3/9/06,3/16/06,7,1,5,1,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
9563,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 2 GB,Apple iPod nano 2GB weiﬂ NEU OVP 2GB 500,,3/9/06,3/16/06,7,1,13,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.481
9564,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"Apple I Pod Nano mit 4 Gb schwarz, nagelneu !!",,3/9/06,3/12/06,3,1,7,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,197.862
9569,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung,,3/9/06,3/14/06,5,1,2752,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
9570,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 4GB(4 GB) schwarz /NEU/OVP/ Rechnung,,3/9/06,3/16/06,7,1,2752,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,197.862
9576,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Appel iPod mini 4GB silber mp3 guter Zustand,,3/9/06,3/10/06,1,1,231,1,0,N,N,N,N,N,N,N,N,N,N,N,1,167.977
