auct_id,item_leaf_category_name,listing_title,listing_subtitle,listing_start_date,listing_end_date,listing_durtn_days,listing_type_code,feedback_score_at_listing_time,start_price,buy_it_now_price,buy_it_now_listed_flag,bold_fee_flag,featured_fee_flag,category_featured_fee_flag,gallery_fee_flag,gallery_featured_fee_flag,ipix_featured_fee_flag,reserve_fee_flag,highlight_fee_flag,schedule_fee_flag,border_fee_flag,qty_available_per_listing,gms,category_avg_gms,gms_greater_avg
7013,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple IPOD Mini silver 4 GB mit Garantie wie neu!,"Mit Zubehˆr: Fernbedienung, Schutzh¸lle, Autoladeger‰t",1/29/06,2/5/06,7,1,454,1,0,N,N,N,N,N,N,N,N,N,N,N,1,178,167.977,1
7015,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,apple ipod mini 4GB,,1/29/06,2/1/06,3,1,25,20,185,Y,Y,N,N,Y,N,Y,N,N,N,Y,1,,167.977,0
7018,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,APPLE * IPOD MINI 4GB BLAU NEU & IN OVP ***************,,1/29/06,2/5/06,7,1,1080,69.99,0,N,N,N,N,Y,N,Y,N,N,N,N,1,200,161.512,1
7020,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,APPLE * IPOD MINI 4GB SILBER WIE NEU & IN OVP *********,,1/29/06,2/5/06,7,1,1080,69.99,0,N,N,N,N,Y,N,Y,N,N,N,N,1,152,161.512,0
7025,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple IPOD nano 2GB weiﬂ,,1/29/06,1/29/06,0,9,61,150,0,N,N,N,N,N,N,N,N,N,N,N,1,150,197.862,0
7026,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"iPod Nano 4 GB Schwarz -NEU & OVP-  +nur ˇ4,90 Versand+",,1/29/06,2/5/06,7,1,67,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,238,197.862,1
7027,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"iPod nano 2GB weiﬂ, OVP, mit Zubehˆr!",,1/29/06,2/5/06,7,1,344,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,161,197.862,0
7029,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple - ipod Mini 4GB  ** SILBER** NEU/OVP ! Rechnung,,1/29/06,2/5/06,7,1,2215,1,0,N,N,N,N,N,N,N,N,N,N,N,1,200.99,167.977,1
7030,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple - ipod Mini 4GB  ** SILBER** NEU/OVP ! Rechnung,,1/29/06,2/1/06,3,1,2215,1,0,N,N,N,N,N,N,N,N,N,N,N,1,214.85,167.977,1
7032,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,Apple iPod Mini 4GB blau NEU & OVP,,1/29/06,2/5/06,7,1,205,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,202,161.512,1
7033,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,IPOD MINI 4 GB OVP (eingeschweiﬂt)+ 12 Monate Garantie,,1/31/06,2/7/06,7,1,5,1,0,N,N,N,N,Y,N,N,N,N,Y,N,1,182.07,164.757,1
7035,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,IPod Mini Silber Neuwertig OVP Zubehˆr und Garantie,,1/29/06,2/5/06,7,1,4,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,181,167.977,1
7036,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"ipod mini silber 4 GB m. Zubehˆr, iTrip",,1/29/06,2/5/06,7,1,271,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,151,167.977,0
7039,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,"Apple iPod 40 GB, 3. Gen. mit kompl. Zubehˆr, wie neu",,1/29/06,2/5/06,7,1,46,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,211,221.153,0
7045,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPOD NANO 4 GB schwarz neu,,1/29/06,2/5/06,7,1,233,150,200,Y,N,N,N,Y,N,N,N,N,N,N,1,213.33,197.862,1
7046,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano 2 GB schwarz  NEU,,1/30/06,2/2/06,3,1,42,169,199,Y,N,N,N,Y,N,Y,N,N,N,N,1,199,197.862,1
7050,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Ipod Mini 4 GB silber mit Restgarantie,,1/31/06,2/5/06,5,1,9,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,169.88,167.977,1
7051,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod Mini Silber 4GB *TOP*,,1/30/06,1/31/06,1,1,10,1,0,N,N,N,N,N,N,N,N,N,N,N,1,164,167.977,0
7053,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano 2GB von Apple NEU & OVP,,1/30/06,2/6/06,7,1,28,1,0,N,N,N,N,N,N,N,N,N,N,N,1,176.94,197.862,0
7054,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Mini Ipod Silber 4GB von Apple,,1/30/06,2/6/06,7,1,142,1,0,N,N,N,N,N,N,N,N,N,N,N,1,171.02,167.977,1
7058,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano MP3-Player schwarz - Neu & OVP- 4GB,,1/30/06,2/6/06,7,1,18,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,245,197.862,1
7059,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,NEU: Ultimatives Zubehˆr f¸r iPods: Tivoli i Songbook,,1/30/06,2/9/06,10,9,8091,414,0,N,N,N,Y,Y,N,N,N,N,N,N,15,414,221.153,1
7060,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,+++ iPod Nano 4 GB  ++ schwarz +++ OVP +++ Rechnung +++,,1/31/06,2/5/06,5,1,194,1,0,N,N,N,N,Y,N,N,N,N,Y,Y,1,221,197.862,1
7061,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"iPod mini 4Gb in silber, neu",,1/30/06,2/2/06,3,1,139,1.99,0,N,N,N,N,Y,N,N,N,N,N,N,1,175.75,167.977,1
7064,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gold,Apple iPod mini GOLD 4GB,,1/30/06,2/6/06,7,1,5,50,0,N,N,N,N,N,N,N,N,N,N,N,1,131,158.578,0
7065,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPOD nano 4GB WEISS,,1/30/06,2/6/06,7,1,0,1,0,N,Y,N,N,Y,N,N,N,N,N,N,1,217,197.862,1
7066,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,APPLE iPod mini Blau 4GB NEUWERTIG + SKIN i pod,,1/30/06,2/2/06,3,1,355,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,171.01,161.512,1
7069,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,"Ipod Mini 4GB Silber, incl. ZBH",,1/30/06,2/1/06,2,1,56,50,160,Y,N,N,N,N,N,N,N,N,N,N,1,,167.977,0
7072,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,== iPod 3 Generation (beste) == 40GB == TOP und OVP,,1/30/06,2/4/06,5,9,29,219,0,N,N,N,N,Y,N,Y,N,N,N,N,1,219,221.153,0
7074,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Ipod nano 3monate alt top schwarz,,1/30/06,2/2/06,3,1,36,1,170,Y,N,N,N,N,N,N,N,N,N,N,1,153,197.862,0
7075,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod Nano 2 GB schwarz   ** TOP **,,1/30/06,2/2/06,3,1,526,1,0,N,N,N,N,N,N,N,N,N,N,N,1,151,197.862,0
7077,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano schwarz 4GB originalverpackt,,1/30/06,2/6/06,7,1,48,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,234,197.862,1
7079,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple i Pod Nano 2 GB schwarz Neu und Originalverpackt,,1/30/06,2/4/06,5,1,100,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,171.08,197.862,0
7080,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple i Pod Nano 2 GB schwarz Neu und Originalverpackt,,1/30/06,2/2/06,3,1,0,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,170.55,197.862,0
7081,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,IPOD MINI 4GB GR‹N + GRIFFIN ITRIP !!! OVP GARANTIE,,1/31/06,2/5/06,5,1,60,1,199,Y,Y,N,N,Y,N,N,N,N,Y,N,1,171,164.757,1
7084,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,IPOD APPLE MINI 4GB Platz f¸r 1000 Songs,,1/31/06,2/5/06,5,1,868,49.99,0,N,N,N,N,Y,N,N,N,N,N,N,1,187.66,167.977,1
7085,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,APPLE iPod mini Silber  4GB 3 WOCHEN ALT +BOXEN+ 2CDs,,1/31/06,1/31/06,0,1,251,1.99,190,Y,N,N,N,N,N,N,N,Y,N,N,1,190,167.977,1
7086,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,APPLE iPod mini 4GB blue,,1/31/06,1/31/06,0,1,309,49,159,Y,N,N,N,Y,N,N,N,N,Y,N,1,159,161.512,0
7087,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,Excellent erhaltenes IpodMiniPink. Fast neu OVP,,1/31/06,2/1/06,1,1,82,150,190,Y,N,N,N,N,N,N,N,N,N,N,1,172.7,173.45,0
7089,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano 2 GB Schwarz Neu** OVP** Versiegelt**,,1/31/06,2/7/06,7,1,251,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,179,197.862,0
7090,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,iPod 4 GB+Kfz.-Ladeger‰t+Griffin iTrip (wie neu),Herstellergarantie bis Juni 2007,1/31/06,2/1/06,1,1,47,1,0,N,Y,N,N,N,N,N,N,N,Y,N,1,182,167.977,1
7092,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple IPod 40 GB 3.GEN neuer Akku,,1/31/06,2/7/06,7,1,1089,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,194.11,221.153,0
7094,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod Nano 2GB weiss,,1/31/06,2/7/06,7,1,34,50,200,Y,N,N,N,N,N,N,N,N,N,N,1,161,197.862,0
7097,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano 2GB *Schwarz* Neu/OVP,,1/31/06,1/31/06,0,1,112,1,176,Y,N,N,N,N,N,N,N,N,N,N,1,176,197.862,0
7098,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano 4GB MP3 Player,,1/31/06,2/7/06,7,1,11,1,0,N,N,N,N,N,N,Y,N,N,Y,N,1,230.99,197.862,1
7099,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano 2 GB schwarz / neu & OVP,,1/31/06,2/1/06,1,9,323,179,0,N,N,N,N,Y,N,N,N,N,N,N,1,179,197.862,0
7105,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod Nano 4GB in schwarz,,2/1/06,2/6/06,5,1,116,1,210,Y,N,N,N,Y,N,N,N,N,Y,N,1,202,197.862,1
7107,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Photo i Pod 40 GB,,1/31/06,2/10/06,10,1,36,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,202.55,221.153,0
7110,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Neuer Apple ipod Nano weiﬂ + volle Herstellergarantie,,1/31/06,2/7/06,7,1,16,1,0,N,N,N,N,N,N,N,N,N,N,N,1,169,197.862,0
7111,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano Weiﬂ!! 4GB!! Mit Dock und Zubehˆr!!!,,1/31/06,2/5/06,5,1,32,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,206.23,197.862,1
7112,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"Apple iPod nano, 2 GB, schwarz, NEU  OVP",,1/31/06,2/5/06,5,1,2,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,156,197.862,0
7113,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"Apple iPod nano, 2 GB, weiﬂ, NEU  OVP",,1/31/06,2/5/06,5,1,2,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,156,197.862,0
7114,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano 4GB !!Neu!! Ovp eingeschweiﬂt!,"schwarz, funkelnagelneu",1/31/06,2/5/06,5,1,41,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,213.77,197.862,1
7115,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,iPod 40 GB (4.G) + JBL on stage (in OVP),,1/31/06,2/7/06,7,1,103,1,359,Y,N,N,N,Y,N,Y,N,N,N,N,1,301,221.153,1
7116,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,IPOD NANO 4 GB in schwarz nur einmal benutzt,,1/31/06,1/31/06,0,1,156,1,180,Y,N,N,N,N,N,N,N,N,N,N,1,180,197.862,0
7118,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple Ipod Mini 4 GB in blau OVP,,1/31/06,2/7/06,7,1,93,1.99,0,N,N,N,N,N,N,N,N,N,N,N,1,165.08,167.977,0
7119,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod nano neu alles dabei original verpackung,,1/31/06,2/3/06,3,1,2,145,0,N,N,N,N,Y,N,Y,N,N,N,N,1,177,197.862,0
7120,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,Apple iPod mini Blue 4 GB +++NEU+++ ORIGINALVERPACKT+++,,1/31/06,2/5/06,5,1,41,1,249,Y,N,N,N,N,N,Y,N,N,N,N,1,190.51,161.512,1
7121,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano weiﬂ  2GB  NEU & OVP/2 Jahre Garantie i-pod,,1/31/06,2/5/06,5,1,17,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,176,197.862,0
7122,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,iPod mini 4 GB,,1/31/06,2/5/06,5,1,128,1,0,N,N,N,N,N,N,N,N,N,N,N,1,150,167.977,0
7123,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple IPOD NANO 2GB weiﬂ - NEU - ORIGINAL,,1/31/06,2/3/06,3,1,400,1,0,N,N,N,N,N,N,N,N,N,N,N,1,175,197.862,0
7126,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano 2 GB -weiﬂ- ***NEU / Garantie / OVP***,,1/31/06,2/1/06,1,1,72,1,189,Y,N,N,N,Y,N,N,N,N,N,Y,1,178.8,197.862,0
7127,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,Apple iPod mini 4GB - Silber - OVP + Marware SportSuite,,2/1/06,2/4/06,3,1,17,1,0,N,N,N,N,N,N,N,N,N,Y,N,1,154,173.45,0
7128,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,I-Pod Mini Pink *OVP**NEU*,,1/31/06,2/3/06,3,1,3,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,166,173.45,0
7129,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,1/31/06,2/5/06,5,1,2246,1,0,N,N,N,N,N,N,N,N,N,N,N,1,183,197.862,0
7133,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,1/31/06,2/10/06,10,1,2246,1,0,N,N,N,N,N,N,N,N,N,N,N,1,175,197.862,0
7135,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple I-Pod Nano 2 GB black. Neu und eingeschweist.,,1/31/06,2/5/06,5,1,6,160,180,Y,N,N,N,N,N,N,N,N,N,N,1,160,197.862,0
7136,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,--> IPOD MINI 4GB SILBER <--,"wenig gebraucht, inklusive neuer Kabelfernbedienung",1/31/06,2/5/06,5,1,18,1,0,N,Y,N,N,Y,N,Y,N,N,N,N,1,161,167.977,0
7140,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 4GB** schwarz **NEU/OVP ! Rechnung !,,1/31/06,2/7/06,7,1,2246,1,0,N,N,N,N,N,N,N,N,N,N,N,1,235.53,197.862,1
7141,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 4GB** schwarz **NEU/OVP ! Rechnung !,,1/31/06,2/10/06,10,1,2246,1,0,N,N,N,N,N,N,N,N,N,N,N,1,240,197.862,1
7142,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano 2 GB schwarz Neu/OVP,,1/31/06,2/7/06,7,1,11,170,0,N,N,N,N,N,N,N,N,N,N,N,1,170,197.862,0
7146,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,1/31/06,2/10/06,10,1,2249,1,0,N,N,N,N,N,N,N,N,N,N,N,1,173.1,197.862,0
7152,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,2/1/06,2/2/06,1,1,2249,1,0,N,N,N,N,N,N,N,N,N,N,N,1,181,197.862,0
7155,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,2/1/06,2/4/06,3,1,2249,1,0,N,N,N,N,N,N,N,N,N,N,N,1,171.51,197.862,0
7156,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,2/1/06,2/6/06,5,1,2249,1,0,N,N,N,N,N,N,N,N,N,N,N,1,167.55,197.862,0
7157,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,2/1/06,2/8/06,7,1,2249,1,0,N,N,N,N,N,N,N,N,N,N,N,1,163.45,197.862,0
7158,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,2/1/06,2/8/06,7,1,2249,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166.9,197.862,0
7159,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,2/1/06,2/11/06,10,1,2249,1,0,N,N,N,N,N,N,N,N,N,N,N,1,175,197.862,0
7161,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,2/1/06,2/2/06,1,1,2249,1,0,N,N,N,N,N,N,N,N,N,N,N,1,179.88,197.862,0
7163,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple iPod MP3 Player 40GB f¸r Mac und Windows,,2/2/06,2/12/06,10,1,14414,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,166.88,221.153,0
7164,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple Ipod Nano Schwarz,,2/1/06,2/4/06,3,1,85,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,150.03,197.862,0
7166,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod Nano 4 GB 1000 songs PC + Mac,,2/1/06,2/8/06,7,1,8,1,0,N,N,N,N,N,N,N,N,N,N,N,1,200.99,197.862,1
7167,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod Mini Silber 4GB,,2/1/06,2/1/06,0,1,65,50,150,Y,N,N,N,N,N,N,N,N,N,N,1,150,167.977,0
7168,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod MINI 4 GB (NEUWERTIG/RESTGARANTIE),silber,2/1/06,2/8/06,7,1,171,1,172,Y,N,N,N,N,N,N,N,N,Y,N,1,165.89,167.977,0
7169,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano 4GB white,,2/1/06,2/1/06,0,1,155,99,180,Y,N,N,N,Y,N,Y,N,N,N,N,1,180,197.862,0
7172,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano 2GB; Schwarz; NEU; Originalverp.mit Garantie;,,2/1/06,2/2/06,1,1,174,1,0,N,Y,N,N,N,N,Y,N,N,N,N,1,176,197.862,0
7174,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple iPod Mini 4GB silver *neu* mit Kaufbeleg,,2/2/06,2/5/06,3,1,98,1,0,N,Y,N,N,N,N,Y,N,N,N,N,1,191,167.977,1
7176,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,"Apple Ipod 40GB Photo! ""NEU"" TOP Ger‰t + I Trip",,2/1/06,2/6/06,5,1,100,1,340,Y,N,N,N,N,N,Y,N,N,N,N,1,281.11,221.153,1
7178,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,Ipod Mini In Blau Mit ladeger‰t und Usb Kabel Top,,2/1/06,2/1/06,0,9,103,135,0,N,N,N,N,N,N,Y,N,N,N,N,1,135,161.512,0
7179,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple i Pod nano weiﬂ,,2/1/06,2/6/06,5,1,4,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,149,197.862,0
7180,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,"iPod Nano, 2GB, weiﬂ, neu + original verpackt",,2/1/06,2/6/06,5,1,58,100,215,Y,N,N,N,N,N,Y,N,N,N,N,1,164,197.862,0
7181,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,iPod mini 4GB pink NUR 3TAGE,,2/1/06,2/4/06,3,1,237,149.99,220,Y,N,N,N,Y,N,Y,N,N,N,N,1,,173.45,0
7182,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple I-Pod Ipod Mini 4 GB MP3 Player,,2/1/06,2/8/06,7,1,12,1,0,N,N,N,N,Y,N,N,N,N,N,N,1,166.5,167.977,0
7184,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Ipod Nano Weiﬂ Nagelneu volle Garantie,,2/1/06,2/1/06,0,1,293,1,180,Y,N,N,N,Y,N,N,N,N,N,N,1,180,197.862,0
7186,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPOD NANO 2GB weiﬂ *** NEU/OVP *** Rechnung!!!,,2/1/06,2/8/06,7,1,226,1.99,0,N,N,N,N,Y,N,N,N,N,N,N,1,168.5,197.862,0
7187,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod nano 2 GB in schwarz OVP NEU,,2/1/06,2/2/06,1,9,590,188,0,N,Y,N,N,Y,N,N,N,N,N,Y,1,188,197.862,0
7188,Audio & Hi-Fi:MP3-Player:Apple iPod:40 GB,Apple Ipod 40 GB 3.G inklusive Zubehˆr,,2/1/06,2/11/06,10,9,653,209,0,N,N,N,N,Y,N,Y,N,N,N,N,1,209,221.153,0
7192,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple iPod nano 4GB weiﬂ- Neuwertig!,,2/1/06,2/6/06,5,1,216,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,210,197.862,1
7194,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Blau,Verkaufe iPod mini blau,,2/1/06,2/8/06,7,1,12,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,106,161.512,0
7196,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Silber,Apple Ipod nano 2GB schwarz  NEU,,2/1/06,2/2/06,1,1,141,159,169,Y,N,N,N,N,N,Y,N,N,N,N,1,169,167.977,1
7197,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Pink,iPod mini 4 GB PINK,,2/1/06,2/4/06,3,1,228,1,0,N,N,N,N,N,N,N,N,N,N,N,1,166,173.45,0
7200,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Ipod Nano 4gb schwarz Rundumset!!! selten,,2/1/06,2/6/06,5,1,34,1,0,N,N,N,N,N,N,Y,N,N,N,N,1,222,197.862,1
7204,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 2GB  **schwarz** NEU/OVP/Rechnung !,,2/1/06,2/2/06,1,1,2262,1,0,N,N,N,N,N,N,N,N,N,N,N,1,180,197.862,0
7209,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Mini 4 GB:Gr¸n,"Apple iPod Mini 4GB gr¸n, mit GARANTIE, OVP!!",,2/1/06,2/11/06,10,1,71,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,176.33,164.757,1
7210,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,iPod Nano,"2 GB weiﬂ ""neu""",2/1/06,2/8/06,7,1,24,1,0,N,N,N,N,Y,N,Y,N,N,N,N,1,161,197.862,0
7211,Audio & Hi-Fi:MP3-Player:Apple iPod:iPod Nano 4 GB,Apple - iPod  NANO 4GB** schwarz **NEU/OVP ! Rechnung !,,2/1/06,2/6/06,5,1,2262,1,0,N,N,N,N,N,N,N,N,N,N,N,1,246,197.862,1
